lat,lon,boxId,value,createdAt
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.16,2019-01-24T23:42:21.632Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.16,2019-01-24T23:41:54.909Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.08,2019-01-24T23:41:28.755Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.08,2019-01-24T23:41:02.603Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.14,2019-01-24T23:40:36.446Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.14,2019-01-24T23:40:10.299Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.1,2019-01-24T23:39:43.146Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.13,2019-01-24T23:39:16.956Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.1,2019-01-24T23:38:50.806Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.1,2019-01-24T23:38:24.657Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.05,2019-01-24T23:37:58.462Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.08,2019-01-24T23:37:31.326Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.08,2019-01-24T23:37:05.170Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.12,2019-01-24T23:36:39.023Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.01,2019-01-24T23:36:12.867Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.1,2019-01-24T23:35:46.711Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.14,2019-01-24T23:35:20.561Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.08,2019-01-24T23:34:54.409Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.99,2019-01-24T23:34:28.258Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.02,2019-01-24T23:34:02.099Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.98,2019-01-24T23:33:35.940Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.06,2019-01-24T23:33:09.786Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:32:43.629Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.94,2019-01-24T23:32:17.440Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:31:51.290Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.96,2019-01-24T23:31:25.139Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.95,2019-01-24T23:30:58.987Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:30:32.792Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:30:06.644Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.91,2019-01-24T23:29:40.418Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.84,2019-01-24T23:29:14.263Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:28:48.118Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:28:21.962Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:27:55.812Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:27:29.657Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:27:03.513Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:26:37.358Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.69,2019-01-24T23:26:11.205Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:25:45.050Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:25:18.899Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:24:52.748Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:24:26.597Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:24:00.440Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:23:34.248Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.77,2019-01-24T23:23:08.092Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:22:41.937Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:22:15.788Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.84,2019-01-24T23:21:49.556Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:21:22.707Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:20:56.562Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:20:30.400Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:20:04.249Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:19:38.096Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:19:11.874Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:18:45.712Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.87,2019-01-24T23:18:19.567Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.86,2019-01-24T23:17:53.393Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.91,2019-01-24T23:17:27.241Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:17:01.049Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.77,2019-01-24T23:16:34.861Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:16:08.702Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.88,2019-01-24T23:15:42.550Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:15:16.397Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:14:50.199Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.96,2019-01-24T23:14:24.050Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.91,2019-01-24T23:13:57.902Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.87,2019-01-24T23:13:31.745Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.02,2019-01-24T23:13:05.582Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.96,2019-01-24T23:12:39.427Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:12:13.274Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.94,2019-01-24T23:11:47.123Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.91,2019-01-24T23:11:20.977Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,1.05,2019-01-24T23:10:54.788Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.92,2019-01-24T23:10:28.643Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.91,2019-01-24T23:10:02.484Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.94,2019-01-24T23:09:35.335Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.94,2019-01-24T23:09:09.190Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:08:43.032Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:08:16.878Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:07:50.722Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:07:24.571Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:06:58.423Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T23:06:32.228Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T23:06:06.073Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:05:39.914Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:05:13.758Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T23:04:47.606Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:04:21.418Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T23:03:55.267Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T23:03:29.111Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.68,2019-01-24T23:03:02.918Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.69,2019-01-24T23:02:36.765Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.69,2019-01-24T23:02:10.610Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T23:01:44.456Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.66,2019-01-24T23:01:18.321Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T23:00:52.103Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.73,2019-01-24T23:00:25.955Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.73,2019-01-24T22:59:59.798Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.7,2019-01-24T22:59:33.650Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T22:59:07.495Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T22:58:41.297Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T22:58:15.153Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T22:57:48.991Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.73,2019-01-24T22:57:22.764Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T22:56:56.653Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.84,2019-01-24T22:56:35.324Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.77,2019-01-24T22:56:03.311Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T22:55:37.116Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T22:55:10.963Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T22:54:44.814Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.78,2019-01-24T22:54:18.654Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.83,2019-01-24T22:53:52.512Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.8,2019-01-24T22:53:26.353Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T22:53:00.207Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.81,2019-01-24T22:52:34.051Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.84,2019-01-24T22:52:07.503Z
51.957090029248754,7.640642523765564,56957f3ab3de1fe0052532da,0.76,2019-01-24T22:51:41.360Z
